AÑO,MES,Fecha,Tipo día,GRAN BS.AS.,BUENOS AIRES,CENTRO,LITORAL,CUYO,NOROESTE,NORESTE,COMAHUE,PATAGONICA,DEMANDA TOTAL,TEMPERATURA REFERENCIA MEDIA GBA °C
2018,2018-02-01,2018-02-19,Lunes habiles,6987.341458333333,1987.7676250000002,1563.1150416666667,2527.8189583333333,1102.828,1451.066125,1232.258125,666.4582083333333,614.133375,18132.786916666664,25.299999999999997
2018,2018-02-01,2018-02-20,Martes Habiles,6547.111208333333,1909.1449166666669,1396.5560416666667,2278.1780833333332,1063.723,1500.1724583333335,1336.465875,607.7890416666667,612.7277916666667,17251.868416666664,25.9
2018,2018-02-01,2018-02-21,Miercoles habiles,5791.399708333333,1822.974,1352.7729166666666,2047.7617083333334,1058.8509583333332,1359.9255416666667,1304.65975,615.5169166666667,626.1966249999999,15980.058125000001,23.35
2018,2018-02-01,2018-02-22,Jueves Habiles,5679.5401249999995,1849.6758333333335,1424.877625,2109.3149166666667,1134.519,1426.9805833333332,1193.5379166666667,619.4879583333333,600.47725,16038.411208333333,22.25
2018,2018-02-01,2018-02-23,Viernes habiles,5916.663916666667,1876.5955416666666,1442.0383333333332,2134.0476249999997,1058.4647916666665,1455.1746666666668,1212.9824166666667,588.2589583333333,605.5020416666667,16289.728291666668,22.95
2018,2018-02-01,2018-02-24,Sabado o Semilaborable,5157.067166666667,1766.1164166666667,1226.8937083333333,1941.2105416666666,830.0355833333333,1334.1138333333333,1235.6917083333333,566.9101666666667,616.6004166666667,14674.639541666666,22.299999999999997
2018,2018-02-01,2018-02-25,Domingo o Feriado,4693.3081250000005,1604.6900833333332,1060.454125,1809.5859166666667,800.0531666666667,1209.3125,1261.37375,547.332,617.8662083333334,13603.975875,23.45
2018,2018-02-01,2018-02-26,Lunes habiles,5750.612,1889.5860833333334,1346.1654166666667,2160.130333333333,974.6284166666666,1404.0118750000001,1407.975125,634.0162916666667,639.5539166666666,16206.67945833333,24.0
2018,2018-02-01,2018-02-27,Martes Habiles,6250.259291666666,1942.221375,1392.1119166666667,2260.3674583333336,932.8364166666667,1457.0878333333333,1388.5688333333335,637.4153333333334,624.4712916666666,16885.33975,25.75
2018,2018-02-01,2018-02-28,Miercoles habiles,6223.755,1946.28225,1412.674875,2363.2185833333333,898.5140833333334,1307.6222083333334,1337.3157916666667,657.0275,649.48375,16795.894041666666,23.65
2018,2018-03-01,2018-03-01,Jueves Habiles,6567.599166666667,1962.3563333333334,1454.7207500000002,2400.3707083333334,973.2924166666667,1333.0857083333333,1380.0039166666666,673.3897499999999,634.9530833333333,17379.771833333336,26.35
2018,2018-03-01,2018-03-02,Viernes habiles,6997.824416666666,2084.6964166666667,1518.139875,2508.2782916666665,1038.0726666666667,1443.0579583333335,1415.9981666666665,699.0475416666667,642.22225,18347.33758333333,26.549999999999997
2018,2018-03-01,2018-03-03,Sabado o Semilaborable,6560.92425,1992.2326666666668,1393.5919166666665,2268.51625,1038.788125,1477.1732083333334,1369.6431666666667,681.7645416666667,622.4596250000001,17405.09375,28.1
2018,2018-03-01,2018-03-04,Domingo o Feriado,6265.301791666666,1795.2220416666667,1292.8687083333332,2094.737,974.3007083333333,1494.032,1282.0461666666667,603.3384583333333,591.477,16393.323875,25.75
2018,2018-03-01,2018-03-05,Lunes habiles,6699.615458333334,1844.5119583333333,1407.4117083333333,2209.685916666667,961.2603333333333,1408.7687083333333,1335.9298333333334,597.715,617.9050416666666,17082.80395833333,26.200000000000003
2018,2018-03-01,2018-03-06,Martes Habiles,5496.192791666667,1777.7480833333332,1383.6457083333335,2010.30225,986.3674166666666,1292.5106666666668,1282.7347916666665,612.4839583333334,644.182875,15486.168541666668,20.35
2018,2018-03-01,2018-03-07,Miercoles habiles,5595.153458333333,1784.5849166666667,1402.7342083333333,1924.5946666666666,1050.1599583333334,1297.0755000000001,1153.836875,645.2559583333333,670.3687083333333,15523.76425,21.75
2018,2018-03-01,2018-03-08,Jueves Habiles,5860.588708333333,1847.6980416666665,1423.610875,1993.58875,1079.5704166666667,1365.0335416666667,1161.818375,675.047375,659.7814999999999,16066.737583333334,23.8
